Patron Type Code,Patron Type Definition,Total Checkouts,Total Renewals,Age Range,Home Library Code,Home Library Definition,Circulation Active Month,Circulation Active Year,Provided Email Address,Year Patron Registered
0,Adult,126,90,35 to 44 years,c2,Chinatown,May,2007,TRUE,2003
0,Adult,4,4,45 to 54 years,c2,Chinatown,Jul,2023,TRUE,2018
0,Adult,261,444,35 to 44 years,c2,Chinatown,Jun,2023,TRUE,2003
0,Adult,24,0,55 to 59 years,c2,Chinatown,Mar,2023,TRUE,2003
0,Adult,25,4,10 to 19 years,c2,Chinatown,Mar,2014,TRUE,2012
2,Teen,178,0,10 to 19 years,c2,Chinatown,Jun,2015,TRUE,2007
2,Teen,168,2,10 to 19 years,c2,Chinatown,Jun,2022,TRUE,2012
2,Teen,62,51,10 to 19 years,c2,Chinatown,Jun,2023,TRUE,2017
0,Adult,176,97,25 to 34 years,c2,Chinatown,May,2021,TRUE,2003
2,Teen,42,26,10 to 19 years,c2,Chinatown,Dec,2022,TRUE,2011
0,Adult,1214,12,10 to 19 years,c2,Chinatown,Sep,2016,TRUE,2010
1,Juvenile,49,9,10 to 19 years,c2,Chinatown,Jan,2023,TRUE,2015
1,Juvenile,178,63,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2018
0,Adult,12,0,35 to 44 years,c2,Chinatown,Jan,2022,TRUE,2003
0,Adult,681,1072,35 to 44 years,c2,Chinatown,Jul,2023,TRUE,2003
0,Adult,879,30,20 to 24 years,c2,Chinatown,May,2023,TRUE,2008
3,Senior,859,1114,65 to 74 years,c2,Chinatown,Feb,2022,TRUE,2003
3,Senior,428,217,65 to 74 years,c2,Chinatown,Oct,2022,TRUE,2003
1,Juvenile,962,368,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2016
0,Adult,208,174,45 to 54 years,c2,Chinatown,Jan,2023,TRUE,2003
2,Teen,1,0,10 to 19 years,c2,Chinatown,May,2021,TRUE,2015
1,Juvenile,185,27,0 to 9 years,c2,Chinatown,Jul,2021,TRUE,2018
1,Juvenile,20,1,0 to 9 years,c2,Chinatown,Jul,2023,TRUE,2019
0,Adult,328,42,20 to 24 years,c2,Chinatown,Jul,2023,TRUE,2015
0,Adult,1072,683,25 to 34 years,c2,Chinatown,Jul,2023,TRUE,2003
2,Teen,707,44,10 to 19 years,c2,Chinatown,May,2023,TRUE,2009
0,Adult,85,87,45 to 54 years,c2,Chinatown,Nov,2022,TRUE,2003
0,Adult,1906,1078,25 to 34 years,c2,Chinatown,May,2023,TRUE,2003
2,Teen,107,0,10 to 19 years,c2,Chinatown,Nov,2018,TRUE,2014
2,Teen,340,10,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2009
2,Teen,201,1,10 to 19 years,c2,Chinatown,Dec,2020,TRUE,2011
0,Adult,0,0,25 to 34 years,c2,Chinatown,Aug,2021,TRUE,2018
0,Adult,315,12,20 to 24 years,c2,Chinatown,Apr,2023,TRUE,2006
2,Teen,428,3,10 to 19 years,c2,Chinatown,Dec,2017,TRUE,2011
2,Teen,212,38,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2006
0,Adult,0,0,45 to 54 years,c2,Chinatown,,,TRUE,2022
3,Senior,0,0,65 to 74 years,c2,Chinatown,Sep,2019,TRUE,2019
0,Adult,1495,1182,60 to 64 years,c2,Chinatown,Feb,2023,TRUE,2003
0,Adult,469,53,35 to 44 years,c2,Chinatown,Aug,2021,TRUE,2011
2,Teen,985,60,10 to 19 years,c2,Chinatown,May,2023,TRUE,2011
0,Adult,178,244,25 to 34 years,c2,Chinatown,May,2023,TRUE,2011
2,Teen,60,0,10 to 19 years,c2,Chinatown,Aug,2018,TRUE,2015
0,Adult,26,0,45 to 54 years,c2,Chinatown,Oct,2019,TRUE,2012
3,Senior,5,9,65 to 74 years,c2,Chinatown,Jan,2022,TRUE,2021
0,Adult,1023,422,35 to 44 years,c2,Chinatown,Jul,2023,TRUE,2003
0,Adult,429,62,20 to 24 years,c2,Chinatown,Sep,2020,TRUE,2003
2,Teen,129,49,10 to 19 years,c2,Chinatown,Sep,2022,TRUE,2016
2,Teen,108,2,10 to 19 years,c2,Chinatown,Jun,2018,TRUE,2012
0,Adult,68,41,35 to 44 years,c2,Chinatown,Mar,2021,TRUE,2003
2,Teen,0,0,10 to 19 years,c2,Chinatown,Oct,2022,TRUE,2017
0,Adult,270,20,20 to 24 years,c2,Chinatown,Jul,2023,TRUE,2003
2,Teen,69,4,10 to 19 years,c2,Chinatown,May,2023,TRUE,2014
0,Adult,1,0,35 to 44 years,c2,Chinatown,Jul,2023,TRUE,2019
0,Adult,43,4,35 to 44 years,c2,Chinatown,Sep,2022,TRUE,2003
0,Adult,241,46,55 to 59 years,c2,Chinatown,Jan,2020,TRUE,2003
1,Juvenile,1,0,0 to 9 years,c2,Chinatown,Jul,2021,TRUE,2021
0,Adult,312,57,25 to 34 years,c2,Chinatown,Jun,2023,TRUE,2003
2,Teen,189,2,10 to 19 years,c2,Chinatown,Nov,2019,TRUE,2014
0,Adult,652,359,35 to 44 years,c2,Chinatown,Oct,2022,TRUE,2003
1,Juvenile,91,83,0 to 9 years,c2,Chinatown,May,2023,TRUE,2014
1,Juvenile,0,0,0 to 9 years,c2,Chinatown,Feb,2022,TRUE,2016
0,Adult,872,146,35 to 44 years,c2,Chinatown,Jan,2021,TRUE,2003
0,Adult,2,2,25 to 34 years,c2,Chinatown,May,2023,TRUE,2023
0,Adult,60,68,45 to 54 years,c2,Chinatown,Jul,2022,TRUE,2017
2,Teen,259,34,10 to 19 years,c2,Chinatown,Jun,2023,TRUE,2012
1,Juvenile,14,36,0 to 9 years,c2,Chinatown,Jul,2023,TRUE,2019
2,Teen,344,47,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2010
2,Teen,75,5,10 to 19 years,c2,Chinatown,Sep,2020,TRUE,2011
0,Adult,0,0,25 to 34 years,c2,Chinatown,Jul,2023,TRUE,2018
0,Adult,224,44,20 to 24 years,c2,Chinatown,Aug,2021,TRUE,2005
0,Adult,105,2,20 to 24 years,c2,Chinatown,Sep,2014,TRUE,2010
2,Teen,493,39,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2014
0,Adult,40,42,45 to 54 years,c2,Chinatown,Jun,2021,TRUE,2003
0,Adult,169,262,35 to 44 years,c2,Chinatown,Jul,2023,TRUE,2003
0,Adult,255,114,45 to 54 years,c2,Chinatown,Feb,2023,TRUE,2010
2,Teen,119,0,10 to 19 years,c2,Chinatown,Sep,2021,TRUE,2013
0,Adult,2090,287,20 to 24 years,c2,Chinatown,May,2023,TRUE,2006
0,Adult,625,398,25 to 34 years,c2,Chinatown,Feb,2021,TRUE,2003
2,Teen,477,898,10 to 19 years,c2,Chinatown,Oct,2022,TRUE,2010
0,Adult,79,0,35 to 44 years,c2,Chinatown,Jun,2022,TRUE,2015
1,Juvenile,580,229,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2017
0,Adult,434,38,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2010
0,Adult,1132,36,10 to 19 years,c2,Chinatown,Mar,2023,TRUE,2011
2,Teen,464,90,10 to 19 years,c2,Chinatown,Jun,2022,TRUE,2014
0,Adult,58,23,45 to 54 years,c2,Chinatown,May,2023,TRUE,2003
1,Juvenile,0,0,0 to 9 years,c2,Chinatown,,,TRUE,2019
0,Adult,89,60,35 to 44 years,c2,Chinatown,Jun,2023,TRUE,2003
1,Juvenile,61,3,10 to 19 years,c2,Chinatown,Jan,2023,TRUE,2015
1,Juvenile,330,210,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2016
1,Juvenile,5,9,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2022
3,Senior,10,4,65 to 74 years,c2,Chinatown,Mar,2023,TRUE,2020
1,Juvenile,0,0,0 to 9 years,c2,Chinatown,,,TRUE,2018
0,Adult,239,171,45 to 54 years,c2,Chinatown,Feb,2023,TRUE,2003
0,Adult,3,7,60 to 64 years,c2,Chinatown,Sep,2019,TRUE,2019
2,Teen,85,9,10 to 19 years,c2,Chinatown,Apr,2021,TRUE,2015
0,Adult,677,130,20 to 24 years,c2,Chinatown,Aug,2021,TRUE,2008
1,Juvenile,38,6,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2018
2,Teen,25,18,10 to 19 years,c2,Chinatown,Jul,2021,TRUE,2017
0,Adult,210,151,35 to 44 years,c2,Chinatown,Jul,2023,TRUE,2004
0,Adult,476,136,35 to 44 years,c2,Chinatown,Jul,2023,TRUE,2003
0,Adult,187,132,35 to 44 years,c2,Chinatown,Aug,2022,TRUE,2003
2,Teen,72,0,10 to 19 years,c2,Chinatown,Apr,2022,TRUE,2015
2,Teen,182,3,10 to 19 years,c2,Chinatown,Mar,2022,TRUE,2011
0,Adult,356,163,55 to 59 years,c2,Chinatown,Jul,2023,TRUE,2006
2,Teen,77,9,10 to 19 years,c2,Chinatown,May,2023,TRUE,2017
2,Teen,369,17,10 to 19 years,c2,Chinatown,May,2023,TRUE,2014
2,Teen,808,6,10 to 19 years,c2,Chinatown,Oct,2020,TRUE,2009
2,Teen,182,5,10 to 19 years,c2,Chinatown,Feb,2023,TRUE,2011
0,Adult,48,0,25 to 34 years,c2,Chinatown,Oct,2022,TRUE,2003
0,Adult,342,2,20 to 24 years,c2,Chinatown,May,2018,TRUE,2010
0,Adult,1224,172,10 to 19 years,c2,Chinatown,Jan,2016,TRUE,2005
2,Teen,7,0,10 to 19 years,c2,Chinatown,Oct,2021,TRUE,2017
0,Adult,927,120,25 to 34 years,c2,Chinatown,Mar,2023,TRUE,2003
1,Juvenile,2,6,0 to 9 years,c2,Chinatown,Feb,2023,TRUE,2022
2,Teen,505,47,10 to 19 years,c2,Chinatown,Dec,2022,TRUE,2013
2,Teen,6,0,10 to 19 years,c2,Chinatown,Jun,2023,TRUE,2017
0,Adult,58,0,10 to 19 years,c2,Chinatown,Jan,2022,TRUE,2010
2,Teen,28,4,10 to 19 years,c2,Chinatown,Sep,2020,TRUE,2017
2,Teen,810,64,10 to 19 years,c2,Chinatown,Jan,2021,TRUE,2010
0,Adult,233,1,20 to 24 years,c2,Chinatown,Dec,2019,TRUE,2012
0,Adult,1519,189,25 to 34 years,c2,Chinatown,May,2023,TRUE,2007
0,Adult,182,111,25 to 34 years,c2,Chinatown,May,2023,TRUE,2010
0,Adult,26,0,45 to 54 years,c2,Chinatown,Jan,2022,TRUE,2015
2,Teen,58,30,10 to 19 years,c2,Chinatown,Mar,2023,TRUE,2017
2,Teen,117,98,10 to 19 years,c2,Chinatown,Nov,2022,TRUE,2012
2,Teen,349,57,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2015
2,Teen,596,27,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2011
0,Adult,487,1311,35 to 44 years,c2,Chinatown,May,2023,TRUE,2003
1,Juvenile,190,6,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2015
1,Juvenile,1281,124,10 to 19 years,c2,Chinatown,Apr,2023,TRUE,2015
0,Adult,1353,48,35 to 44 years,c2,Chinatown,May,2022,TRUE,2006
1,Juvenile,0,0,10 to 19 years,c2,Chinatown,,,TRUE,2017
0,Adult,2818,233,25 to 34 years,c2,Chinatown,Jul,2022,TRUE,2004
2,Teen,539,119,10 to 19 years,c2,Chinatown,Aug,2022,TRUE,2014
1,Juvenile,612,381,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2016
2,Teen,0,0,10 to 19 years,c2,Chinatown,Feb,2022,TRUE,2017
3,Senior,0,0,65 to 74 years,c2,Chinatown,Jun,2023,TRUE,2022
2,Teen,565,0,10 to 19 years,c2,Chinatown,Aug,2017,TRUE,2011
2,Teen,299,69,10 to 19 years,c2,Chinatown,Apr,2022,TRUE,2011
0,Adult,743,544,45 to 54 years,c2,Chinatown,Jun,2023,TRUE,2003
0,Adult,0,0,25 to 34 years,c2,Chinatown,May,2023,TRUE,2014
2,Teen,80,4,10 to 19 years,c2,Chinatown,Jul,2022,TRUE,2008
0,Adult,25,4,35 to 44 years,c2,Chinatown,Aug,2022,TRUE,2016
0,Adult,1,0,25 to 34 years,c2,Chinatown,May,2023,TRUE,2017
1,Juvenile,2,0,10 to 19 years,c2,Chinatown,Feb,2022,TRUE,2015
2,Teen,1,0,10 to 19 years,c2,Chinatown,Apr,2015,TRUE,2015
2,Teen,1,0,10 to 19 years,c2,Chinatown,Aug,2018,TRUE,2016
3,Senior,28,29,65 to 74 years,c2,Chinatown,Sep,2022,TRUE,2003
2,Teen,0,0,10 to 19 years,c2,Chinatown,,,TRUE,2017
0,Adult,2,0,45 to 54 years,c2,Chinatown,Jun,2022,TRUE,2022
2,Teen,275,8,10 to 19 years,c2,Chinatown,Sep,2019,TRUE,2012
0,Adult,0,0,20 to 24 years,c2,Chinatown,,,TRUE,2022
0,Adult,148,43,20 to 24 years,c2,Chinatown,Aug,2021,TRUE,2012
3,Senior,45,18,75 years and over,c2,Chinatown,Jul,2023,TRUE,2006
0,Adult,34,45,20 to 24 years,c2,Chinatown,Jul,2021,TRUE,2018
0,Adult,232,84,25 to 34 years,c2,Chinatown,Jun,2023,TRUE,2007
1,Juvenile,299,68,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2013
0,Adult,246,424,45 to 54 years,c2,Chinatown,Jul,2023,TRUE,2011
0,Adult,34,3,25 to 34 years,c2,Chinatown,Oct,2022,TRUE,2004
1,Juvenile,636,43,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2018
1,Juvenile,347,25,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2016
0,Adult,26,2,35 to 44 years,c2,Chinatown,Jun,2011,TRUE,2008
0,Adult,28,0,35 to 44 years,c2,Chinatown,May,2023,TRUE,2016
2,Teen,615,56,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2013
0,Adult,27,43,35 to 44 years,c2,Chinatown,Feb,2020,TRUE,2007
1,Juvenile,1,1,0 to 9 years,c2,Chinatown,Feb,2023,TRUE,2023
0,Adult,38,75,35 to 44 years,c2,Chinatown,May,2023,TRUE,2022
3,Senior,1,0,65 to 74 years,c2,Chinatown,Jan,2023,TRUE,2023
0,Adult,181,3,20 to 24 years,c2,Chinatown,Jul,2023,TRUE,2011
0,Adult,163,148,25 to 34 years,c2,Chinatown,Oct,2022,TRUE,2003
0,Adult,407,201,45 to 54 years,c2,Chinatown,Jul,2023,TRUE,2003
3,Senior,154,15,65 to 74 years,c2,Chinatown,Apr,2023,TRUE,2003
0,Adult,20,8,25 to 34 years,c2,Chinatown,Jul,2023,TRUE,2016
1,Juvenile,0,0,0 to 9 years,c2,Chinatown,,,TRUE,2017
1,Juvenile,236,207,10 to 19 years,c2,Chinatown,Mar,2022,TRUE,2014
2,Teen,630,403,10 to 19 years,c2,Chinatown,May,2021,TRUE,2013
2,Teen,2,0,10 to 19 years,c2,Chinatown,Jul,2016,TRUE,2016
0,Adult,509,289,35 to 44 years,c2,Chinatown,Feb,2023,TRUE,2003
0,Adult,3155,167,45 to 54 years,c2,Chinatown,Jul,2023,TRUE,2003
3,Senior,83,114,65 to 74 years,c2,Chinatown,Oct,2021,TRUE,2003
0,Adult,85,4,25 to 34 years,c2,Chinatown,Jun,2021,TRUE,2003
0,Adult,0,0,35 to 44 years,c2,Chinatown,Dec,2019,TRUE,2019
1,Juvenile,50,25,10 to 19 years,c2,Chinatown,May,2021,TRUE,2015
0,Adult,82,23,35 to 44 years,c2,Chinatown,Jan,2020,TRUE,2003
1,Juvenile,15,45,0 to 9 years,c2,Chinatown,Oct,2022,TRUE,2018
2,Teen,243,64,10 to 19 years,c2,Chinatown,Dec,2022,TRUE,2015
0,Adult,329,110,25 to 34 years,c2,Chinatown,Dec,2022,TRUE,2003
2,Teen,4,0,10 to 19 years,c2,Chinatown,May,2022,TRUE,2018
0,Adult,30,35,35 to 44 years,c2,Chinatown,Jun,2023,TRUE,2022
0,Adult,768,35,20 to 24 years,c2,Chinatown,Apr,2023,TRUE,2009
0,Adult,60,5,45 to 54 years,c2,Chinatown,Mar,2022,TRUE,2003
0,Adult,502,246,35 to 44 years,c2,Chinatown,Jul,2023,TRUE,2003
0,Adult,90,167,45 to 54 years,c2,Chinatown,Jul,2023,TRUE,2015
2,Teen,227,31,10 to 19 years,c2,Chinatown,Feb,2020,TRUE,2013
0,Adult,1084,243,25 to 34 years,c2,Chinatown,Oct,2022,TRUE,2003
0,Adult,91,53,20 to 24 years,c2,Chinatown,Jul,2023,TRUE,2005
0,Adult,1,2,45 to 54 years,c2,Chinatown,Dec,2020,TRUE,2003
3,Senior,6,5,65 to 74 years,c2,Chinatown,Jul,2023,TRUE,2019
0,Adult,8,0,20 to 24 years,c2,Chinatown,Oct,2013,TRUE,2010
2,Teen,2027,69,10 to 19 years,c2,Chinatown,Aug,2022,TRUE,2010
2,Teen,514,138,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2011
2,Teen,971,19,10 to 19 years,c2,Chinatown,Jun,2022,TRUE,2013
0,Adult,2,4,45 to 54 years,c2,Chinatown,Mar,2023,TRUE,2023
1,Juvenile,101,24,0 to 9 years,c2,Chinatown,Jul,2023,TRUE,2020
0,Adult,37,6,45 to 54 years,c2,Chinatown,Jul,2023,TRUE,2007
2,Teen,159,119,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2017
0,Adult,10,4,35 to 44 years,c2,Chinatown,Jun,2023,TRUE,2003
0,Adult,52,4,20 to 24 years,c2,Chinatown,May,2023,TRUE,2009
0,Adult,7,16,45 to 54 years,c2,Chinatown,May,2023,TRUE,2022
0,Adult,1426,105,25 to 34 years,c2,Chinatown,Mar,2021,TRUE,2003
0,Adult,399,118,35 to 44 years,c2,Chinatown,Jul,2022,TRUE,2003
2,Teen,178,4,10 to 19 years,c2,Chinatown,Mar,2020,TRUE,2010
0,Adult,24,8,25 to 34 years,c2,Chinatown,Aug,2022,TRUE,2019
0,Adult,31,3,35 to 44 years,c2,Chinatown,May,2023,TRUE,2003
0,Adult,0,0,35 to 44 years,c2,Chinatown,Aug,2021,TRUE,2015
2,Teen,50,18,10 to 19 years,c2,Chinatown,May,2023,TRUE,2014
3,Senior,103,72,65 to 74 years,c2,Chinatown,Sep,2021,TRUE,2003
0,Adult,479,233,45 to 54 years,c2,Chinatown,Mar,2023,TRUE,2006
0,Adult,199,68,25 to 34 years,c2,Chinatown,Jul,2023,TRUE,2003
3,Senior,241,811,65 to 74 years,c2,Chinatown,Mar,2023,TRUE,2003
0,Adult,80,37,35 to 44 years,c2,Chinatown,Oct,2022,TRUE,2005
3,Senior,346,230,65 to 74 years,c2,Chinatown,Jul,2023,TRUE,2003
0,Adult,634,7,45 to 54 years,c2,Chinatown,Feb,2021,TRUE,2003
1,Juvenile,9,8,10 to 19 years,c2,Chinatown,Apr,2023,TRUE,2016
2,Teen,83,47,10 to 19 years,c2,Chinatown,Apr,2023,TRUE,2018
2,Teen,163,18,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2011
0,Adult,1031,136,25 to 34 years,c2,Chinatown,Jun,2023,TRUE,2003
2,Teen,26,0,10 to 19 years,c2,Chinatown,May,2018,TRUE,2015
0,Adult,100,31,35 to 44 years,c2,Chinatown,Mar,2023,TRUE,2004
0,Adult,590,137,25 to 34 years,c2,Chinatown,Jul,2023,TRUE,2003
2,Teen,52,1,10 to 19 years,c2,Chinatown,Aug,2018,TRUE,2012
0,Adult,473,67,20 to 24 years,c2,Chinatown,Jun,2022,TRUE,2005
2,Teen,414,26,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2008
0,Adult,7,6,35 to 44 years,c2,Chinatown,Jun,2023,TRUE,2013
2,Teen,91,2,10 to 19 years,c2,Chinatown,Apr,2023,TRUE,2014
2,Teen,177,7,10 to 19 years,c2,Chinatown,Jun,2022,TRUE,2011
0,Adult,329,341,35 to 44 years,c2,Chinatown,Oct,2022,TRUE,2006
0,Adult,351,67,55 to 59 years,c2,Chinatown,Nov,2022,TRUE,2005
0,Adult,0,0,25 to 34 years,c2,Chinatown,Nov,2020,TRUE,2018
3,Senior,0,0,65 to 74 years,c2,Chinatown,May,2023,TRUE,2014
0,Adult,450,971,35 to 44 years,c2,Chinatown,Jul,2023,TRUE,2003
2,Teen,0,0,10 to 19 years,c2,Chinatown,Sep,2020,TRUE,2020
1,Juvenile,28,8,0 to 9 years,c2,Chinatown,Jul,2023,TRUE,2018
2,Teen,52,3,10 to 19 years,c2,Chinatown,Jun,2022,TRUE,2013
0,Adult,293,40,45 to 54 years,c2,Chinatown,Oct,2020,TRUE,2003
0,Adult,41,14,25 to 34 years,c2,Chinatown,Aug,2014,TRUE,2003
0,Adult,144,43,35 to 44 years,c2,Chinatown,May,2022,TRUE,2006
0,Adult,24,64,35 to 44 years,c2,Chinatown,May,2021,TRUE,2019
0,Adult,100,0,20 to 24 years,c2,Chinatown,Oct,2014,TRUE,2014
3,Senior,996,289,75 years and over,c2,Chinatown,May,2023,TRUE,2003
0,Adult,84,39,25 to 34 years,c2,Chinatown,Aug,2022,TRUE,2003
0,Adult,155,166,35 to 44 years,c2,Chinatown,Jun,2021,TRUE,2005
0,Adult,308,407,35 to 44 years,c2,Chinatown,Jun,2023,TRUE,2003
0,Adult,1104,1844,55 to 59 years,c2,Chinatown,Mar,2023,TRUE,2003
0,Adult,3180,3621,45 to 54 years,c2,Chinatown,Jul,2023,TRUE,2003
1,Juvenile,1,0,0 to 9 years,c2,Chinatown,Nov,2019,TRUE,2019
0,Adult,46,2,35 to 44 years,c2,Chinatown,Oct,2019,TRUE,2013
0,Adult,37,9,35 to 44 years,c2,Chinatown,Apr,2023,TRUE,2015
1,Juvenile,103,133,0 to 9 years,c2,Chinatown,Jul,2023,TRUE,2017
1,Juvenile,132,99,10 to 19 years,c2,Chinatown,Jun,2023,TRUE,2017
1,Juvenile,9,2,10 to 19 years,c2,Chinatown,Apr,2018,TRUE,2016
2,Teen,37,23,10 to 19 years,c2,Chinatown,Mar,2022,TRUE,2018
0,Adult,204,394,60 to 64 years,c2,Chinatown,Aug,2020,TRUE,2008
0,Adult,1085,497,35 to 44 years,c2,Chinatown,Mar,2020,TRUE,2003
0,Adult,95,60,35 to 44 years,c2,Chinatown,Nov,2021,TRUE,2007
2,Teen,965,313,10 to 19 years,c2,Chinatown,Dec,2022,TRUE,2011
0,Adult,193,93,35 to 44 years,c2,Chinatown,Jun,2023,TRUE,2010
0,Adult,593,9,10 to 19 years,c2,Chinatown,Mar,2021,TRUE,2011
1,Juvenile,1220,68,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2014
2,Teen,1656,227,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2013
0,Adult,269,0,10 to 19 years,c2,Chinatown,Jun,2023,TRUE,2009
0,Adult,789,414,55 to 59 years,c2,Chinatown,Jul,2023,TRUE,2003
0,Adult,172,247,45 to 54 years,c2,Chinatown,Jul,2023,TRUE,2003
0,Adult,1,3,35 to 44 years,c2,Chinatown,Sep,2022,TRUE,2022
2,Teen,0,0,10 to 19 years,c2,Chinatown,Feb,2023,TRUE,2017
2,Teen,25,8,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2012
0,Adult,51,0,55 to 59 years,c2,Chinatown,Aug,2019,TRUE,2007
2,Teen,38,0,10 to 19 years,c2,Chinatown,Oct,2022,TRUE,2019
0,Adult,1007,106,20 to 24 years,c2,Chinatown,Jun,2021,TRUE,2006
0,Adult,41,29,45 to 54 years,c2,Chinatown,Jun,2012,TRUE,2010
0,Adult,0,0,45 to 54 years,c2,Chinatown,Jun,2023,TRUE,2018
2,Teen,49,0,10 to 19 years,c2,Chinatown,May,2021,TRUE,2015
1,Juvenile,5,5,0 to 9 years,c2,Chinatown,Mar,2023,TRUE,2022
0,Adult,386,226,25 to 34 years,c2,Chinatown,Apr,2023,TRUE,2003
0,Adult,1169,435,45 to 54 years,c2,Chinatown,Jul,2023,TRUE,2003
1,Juvenile,2,0,10 to 19 years,c2,Chinatown,Apr,2023,TRUE,2020
2,Teen,0,0,10 to 19 years,c2,Chinatown,Apr,2023,TRUE,2020
0,Adult,4,5,45 to 54 years,c2,Chinatown,Apr,2021,TRUE,2019
0,Adult,0,0,35 to 44 years,c2,Chinatown,Jul,2023,TRUE,2022
0,Adult,791,5,10 to 19 years,c2,Chinatown,Mar,2022,TRUE,2011
1,Juvenile,27,34,10 to 19 years,c2,Chinatown,Apr,2023,TRUE,2022
3,Senior,0,0,75 years and over,c2,Chinatown,,,TRUE,2022
2,Teen,15,0,10 to 19 years,c2,Chinatown,Nov,2022,TRUE,2017
1,Juvenile,101,189,0 to 9 years,c2,Chinatown,Jul,2023,TRUE,2019
2,Teen,233,30,10 to 19 years,c2,Chinatown,Nov,2022,TRUE,2011
2,Teen,155,0,10 to 19 years,c2,Chinatown,May,2020,TRUE,2015
2,Teen,52,0,10 to 19 years,c2,Chinatown,Mar,2020,TRUE,2015
2,Teen,57,0,10 to 19 years,c2,Chinatown,Dec,2018,TRUE,2015
2,Teen,32,0,10 to 19 years,c2,Chinatown,Jun,2023,TRUE,2015
2,Teen,177,53,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2014
2,Teen,247,9,10 to 19 years,c2,Chinatown,Jun,2021,TRUE,2014
2,Teen,9,0,10 to 19 years,c2,Chinatown,Mar,2022,TRUE,2017
2,Teen,791,141,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2014
2,Teen,931,3,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2012
0,Adult,3,2,45 to 54 years,c2,Chinatown,Mar,2023,TRUE,2016
0,Adult,61,5,35 to 44 years,c2,Chinatown,Feb,2022,TRUE,2004
0,Adult,18,27,35 to 44 years,c2,Chinatown,Jun,2023,TRUE,2011
0,Adult,0,0,10 to 19 years,c2,Chinatown,,,TRUE,2022
2,Teen,359,0,10 to 19 years,c2,Chinatown,Feb,2021,TRUE,2011
0,Adult,382,134,25 to 34 years,c2,Chinatown,Jul,2023,TRUE,2006
2,Teen,148,4,10 to 19 years,c2,Chinatown,Jan,2023,TRUE,2013
2,Teen,129,2,10 to 19 years,c2,Chinatown,Sep,2019,TRUE,2013
1,Juvenile,35,26,10 to 19 years,c2,Chinatown,Jul,2023,TRUE,2017
2,Teen,41,2,10 to 19 years,c2,Chinatown,Feb,2022,TRUE,2017
0,Adult,131,26,25 to 34 years,c2,Chinatown,Sep,2021,TRUE,2010
3,Senior,729,10,65 to 74 years,c2,Chinatown,Jul,2023,FALSE,2003
2,Teen,203,0,10 to 19 years,c2,Chinatown,Sep,2019,FALSE,2010
0,Adult,153,5,60 to 64 years,c2,Chinatown,Oct,2022,FALSE,2009
2,Teen,839,51,10 to 19 years,c2,Chinatown,Jul,2023,FALSE,2009
0,Adult,403,359,60 to 64 years,c2,Chinatown,Oct,2020,FALSE,2011
0,Adult,49,9,45 to 54 years,c2,Chinatown,Nov,2022,FALSE,2021
2,Teen,193,0,10 to 19 years,c2,Chinatown,Nov,2019,FALSE,2014
2,Teen,29,0,10 to 19 years,c2,Chinatown,Mar,2021,FALSE,2018
1,Juvenile,3,3,10 to 19 years,c2,Chinatown,Dec,2020,FALSE,2018
0,Adult,51,3,20 to 24 years,c2,Chinatown,Mar,2020,FALSE,2015
0,Adult,154,15,55 to 59 years,c2,Chinatown,Sep,2019,FALSE,2015
0,Adult,2889,6095,45 to 54 years,c2,Chinatown,Jul,2023,FALSE,2003
3,Senior,474,269,65 to 74 years,c2,Chinatown,Feb,2022,FALSE,2003
3,Senior,0,0,65 to 74 years,c2,Chinatown,Feb,2023,FALSE,2023
3,Senior,2033,58,75 years and over,c2,Chinatown,Mar,2020,FALSE,2003
3,Senior,1958,164,75 years and over,c2,Chinatown,Jul,2023,FALSE,2003
